trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
37150598_399094,15:07:00,15:07:00,1475146,20,,0,
37150598_399094,15:13:00,15:14:00,1474818,21,,0,
37150598_399094,15:17:00,15:18:00,1474899,22,,0,
37150598_399094,15:21:00,15:21:00,1474900,23,,0,
37150598_399094,15:23:00,15:23:00,1474901,24,,0,
37150598_399094,15:26:00,15:26:00,1474902,25,,0,
37150598_399094,15:28:00,15:29:00,1474819,26,,0,
37150598_399094,15:35:00,15:35:00,1474738,27,,1,
37150599_399095,13:27:00,13:27:00,1474823,0,,0,
37150599_399095,13:32:00,13:32:00,1475154,1,,0,
37150599_399095,13:35:00,13:36:00,1474920,2,,0,
37150599_399095,13:39:00,13:39:00,1474756,3,,0,
37150599_399095,13:44:00,13:45:00,1475155,4,,0,
37150599_399095,13:47:00,13:48:00,1474757,5,,0,
37150599_399095,13:54:00,13:55:00,1474758,6,,0,
37150599_399095,14:00:00,14:00:00,1475151,7,,0,
37150599_399095,14:05:00,14:05:00,1475152,8,,0,
37150599_399095,14:08:00,14:08:00,1474759,9,,0,
37150599_399095,14:10:00,14:10:00,1475153,10,,0,
37150599_399095,14:17:00,14:18:00,1474760,11,,0,
37150599_399095,14:22:00,14:23:00,1475147,12,,0,
37150599_399095,14:26:00,14:27:00,1474816,13,,0,
37150599_399095,14:30:00,14:31:00,1474779,14,,0,
37150599_399095,14:35:00,14:36:00,1475125,15,,0,
37150599_399095,14:45:00,14:46:00,1475126,16,,0,
37150599_399095,14:53:00,14:54:00,1474720,17,,0,
37150599_399095,14:58:00,14:58:00,1474796,18,,0,
37150599_399095,15:03:00,15:03:00,1475148,19,,0,
37150599_399095,15:08:00,15:08:00,1475146,20,,0,
37150599_399095,15:14:00,15:15:00,1474818,21,,0,
37150599_399095,15:19:00,15:19:00,1474899,22,,0,
37150599_399095,15:23:00,15:23:00,1474900,23,,0,
37150599_399095,15:25:00,15:26:00,1474901,24,,0,
37150599_399095,15:29:00,15:29:00,1474902,25,,0,
37150599_399095,15:31:00,15:32:00,1474819,26,,0,
37150599_399095,15:38:00,15:38:00,1474640,27,,1,
37150600_399096,14:52:00,14:52:00,1474779,0,,0,
37150600_399096,14:56:00,14:57:00,1475125,1,,0,
37150600_399096,15:06:00,15:07:00,1475126,2,,0,
37150600_399096,15:14:00,15:18:00,1474720,3,,0,
37150600_399096,15:22:00,15:23:00,1474796,4,,0,
37150600_399096,15:27:00,15:28:00,1475148,5,,0,
37150600_399096,15:33:00,15:34:00,1475146,6,,0,
37150600_399096,15:40:00,15:41:00,1474818,7,,0,
37150600_399096,15:45:00,15:45:00,1474899,8,,0,
37150600_399096,15:49:00,15:50:00,1474900,9,,0,
37150600_399096,15:52:00,15:53:00,1474901,10,,0,
37150600_399096,15:55:00,15:56:00,1474902,11,,0,
37150600_399096,15:58:00,15:59:00,1474819,12,,0,
37150600_399096,16:06:00,16:06:00,1536277,13,,1,
37150601_399097,14:52:00,14:52:00,1474779,0,,0,
37150601_399097,14:56:00,14:57:00,1475125,1,,0,
37150601_399097,15:06:00,15:07:00,1475126,2,,0,
37150601_399097,15:14:00,15:18:00,1474720,3,,0,
37150601_399097,15:22:00,15:23:00,1474796,4,,0,
37150601_399097,15:27:00,15:28:00,1475148,5,,0,
37150601_399097,15:33:00,15:34:00,1475146,6,,0,
37150601_399097,15:40:00,15:41:00,1474818,7,,0,
37150601_399097,15:45:00,15:45:00,1474899,8,,0,
37150601_399097,15:49:00,15:50:00,1474900,9,,0,
37150601_399097,15:52:00,15:53:00,1474901,10,,0,
37150601_399097,15:55:00,15:56:00,1474902,11,,0,
37150601_399097,15:58:00,15:59:00,1474819,12,,0,
37150601_399097,16:06:00,16:06:00,1474679,13,,1,
37150602_399098,15:01:00,15:01:00,1474779,0,,0,
37150602_399098,15:05:00,15:06:00,1475125,1,,0,
37150602_399098,15:15:00,15:15:00,1475126,2,,0,
37150602_399098,15:22:00,15:23:00,1474720,3,,0,
37150602_399098,15:27:00,15:28:00,1474796,4,,0,
37150602_399098,15:32:00,15:33:00,1475148,5,,0,
37150602_399098,15:37:00,15:38:00,1475146,6,,0,
37150602_399098,15:44:00,15:45:00,1474818,7,,0,
37150602_399098,15:48:00,15:49:00,1474899,8,,0,
37150602_399098,15:52:00,15:53:00,1474900,9,,0,
37150602_399098,15:55:00,15:55:00,1474901,10,,0,
37150602_399098,15:58:00,15:58:00,1474902,11,,0,
37150602_399098,16:00:00,16:01:00,1474819,12,,0,
37150602_399098,16:07:00,16:07:00,1474640,13,,1,
37150603_399099,16:07:00,16:07:00,1474779,0,,0,
37150603_399099,16:11:00,16:12:00,1475125,1,,0,
37150603_399099,16:21:00,16:22:00,1475126,2,,0,
37150603_399099,16:29:00,16:30:00,1474720,3,,0,
37150603_399099,16:34:00,16:34:00,1474796,4,,0,
37150603_399099,16:39:00,16:39:00,1475148,5,,0,
37150603_399099,16:44:00,16:44:00,1475146,6,,0,
37150603_399099,16:50:00,16:51:00,1474818,7,,0,
37150603_399099,16:54:00,16:55:00,1474899,8,,0,
37150603_399099,16:58:00,16:59:00,1474900,9,,0,
37150603_399099,17:00:00,17:01:00,1474901,10,,0,
37150603_399099,17:04:00,17:04:00,1474902,11,,0,
37150603_399099,17:06:00,17:07:00,1474819,12,,0,
37150603_399099,17:14:00,17:14:00,1474640,13,,1,
37150604_399100,16:07:00,16:07:00,1474779,0,,0,
37150604_399100,16:11:00,16:12:00,1475125,1,,0,
37150604_399100,16:21:00,16:22:00,1475126,2,,0,
37150604_399100,16:29:00,16:30:00,1474720,3,,0,
37150604_399100,16:34:00,16:34:00,1474796,4,,0,
37150604_399100,16:39:00,16:39:00,1475148,5,,0,
37150604_399100,16:44:00,16:44:00,1475146,6,,0,
37150604_399100,16:50:00,16:51:00,1474818,7,,0,
37150604_399100,16:54:00,16:55:00,1474899,8,,0,
37150604_399100,16:58:00,16:59:00,1474900,9,,0,
37150604_399100,17:00:00,17:01:00,1474901,10,,0,
37150604_399100,17:04:00,17:04:00,1474902,11,,0,
37150604_399100,17:06:00,17:07:00,1474819,12,,0,
37150604_399100,17:13:00,17:13:00,1474679,13,,1,
37150605_399101,16:05:00,16:05:00,1474779,0,,0,
37150605_399101,16:09:00,16:10:00,1475125,1,,0,
37150605_399101,16:19:00,16:20:00,1475126,2,,0,
37150605_399101,16:27:00,16:28:00,1474720,3,,0,
37150605_399101,16:32:00,16:32:00,1474796,4,,0,
37150605_399101,16:37:00,16:37:00,1475148,5,,0,
37150605_399101,16:42:00,16:42:00,1475146,6,,0,
37150605_399101,16:48:00,16:49:00,1474818,7,,0,
37150605_399101,16:53:00,16:53:00,1474899,8,,0,
37150605_399101,16:57:00,16:57:00,1474900,9,,0,
37150605_399101,16:59:00,17:00:00,1474901,10,,0,
37150605_399101,17:03:00,17:03:00,1474902,11,,0,
37150605_399101,17:05:00,17:06:00,1474819,12,,0,
37150605_399101,17:13:00,17:13:00,1474640,13,,1,
37150611_399107,14:37:00,14:37:00,1475124,0,,0,
37150611_399107,14:40:00,14:41:00,1475123,1,,0,
37150611_399107,14:46:00,14:46:00,1475122,2,,0,
37150611_399107,14:53:00,14:54:00,1475156,3,,0,
37150611_399107,14:59:00,15:00:00,1475121,4,,0,
37150611_399107,15:02:00,15:02:00,1475157,5,,0,
37150611_399107,15:05:00,15:06:00,1475120,6,,0,
37150611_399107,15:08:00,15:08:00,1475158,7,,0,
37150611_399107,15:11:00,15:12:00,1475119,8,,0,
37150611_399107,15:16:00,15:16:00,1475159,9,,0,
37150611_399107,15:19:00,15:19:00,1475160,10,,0,
37150611_399107,15:24:00,15:24:00,1475118,11,,0,
37150611_399107,15:27:00,15:30:00,1474755,12,,0,
37150611_399107,15:35:00,15:36:00,1475154,13,,0,
37150611_399107,15:39:00,15:39:00,1474920,14,,0,
37150611_399107,15:42:00,15:43:00,1474756,15,,0,
37150611_399107,15:48:00,15:48:00,1475155,16,,0,
37150611_399107,15:51:00,15:52:00,1474757,17,,0,
37150611_399107,15:58:00,15:58:00,1474821,18,,0,
37150611_399107,16:04:00,16:04:00,1475151,19,,0,
37150611_399107,16:09:00,16:09:00,1475152,20,,0,
37150611_399107,16:12:00,16:13:00,1474759,21,,0,
37150611_399107,16:15:00,16:15:00,1475153,22,,0,
37150611_399107,16:21:00,16:22:00,1474781,23,,0,
37150611_399107,16:26:00,16:29:00,1475147,24,,0,
37150611_399107,16:32:00,16:33:00,1474816,25,,0,
37150611_399107,16:35:00,16:36:00,1474779,26,,0,
37150611_399107,16:40:00,16:40:00,1475125,27,,0,
37150611_399107,16:49:00,16:50:00,1475126,28,,0,
37150611_399107,16:57:00,16:57:00,1474720,29,,0,
37150611_399107,17:01:00,17:01:00,1474796,30,,0,
37150611_399107,17:06:00,17:06:00,1475148,31,,0,
37150611_399107,17:10:00,17:11:00,1475146,32,,0,
37150611_399107,17:16:00,17:17:00,1474818,33,,0,
37150611_399107,17:20:00,17:21:00,1474899,34,,0,
37150611_399107,17:24:00,17:24:00,1474900,35,,0,
37150611_399107,17:26:00,17:27:00,1474901,36,,0,
37150611_399107,17:29:00,17:30:00,1474902,37,,0,
37150611_399107,17:32:00,17:32:00,1474819,38,,0,
37150611_399107,17:38:00,17:38:00,1474651,39,,1,
37150612_399108,14:37:00,14:37:00,1475124,0,,0,
37150612_399108,14:40:00,14:41:00,1475123,1,,0,
37150612_399108,14:46:00,14:46:00,1475122,2,,0,
37150612_399108,14:53:00,14:54:00,1475156,3,,0,
37150612_399108,14:59:00,15:00:00,1475161,4,,0,
37150612_399108,15:02:00,15:02:00,1475157,5,,0,
37150612_399108,15:05:00,15:06:00,1475120,6,,0,
37150612_399108,15:08:00,15:08:00,1475158,7,,0,
37150612_399108,15:11:00,15:12:00,1475119,8,,0,
37150612_399108,15:16:00,15:16:00,1475159,9,,0,
37150612_399108,15:19:00,15:19:00,1475160,10,,0,
37150612_399108,15:24:00,15:24:00,1475118,11,,0,
37150612_399108,15:27:00,15:30:00,1474755,12,,0,
37150612_399108,15:35:00,15:36:00,1475154,13,,0,
37150612_399108,15:39:00,15:39:00,1474920,14,,0,
37150612_399108,15:42:00,15:43:00,1474756,15,,0,
37150612_399108,15:48:00,15:48:00,1475155,16,,0,
37150612_399108,15:51:00,15:52:00,1474757,17,,0,
37150612_399108,15:58:00,15:58:00,1474821,18,,0,
37150612_399108,16:04:00,16:04:00,1475151,19,,0,
37150612_399108,16:09:00,16:09:00,1475152,20,,0,
37150612_399108,16:12:00,16:13:00,1474759,21,,0,
37150612_399108,16:15:00,16:15:00,1475153,22,,0,
37150612_399108,16:21:00,16:22:00,1474781,23,,0,
37150612_399108,16:26:00,16:29:00,1475147,24,,0,
37150612_399108,16:32:00,16:33:00,1474816,25,,0,
37150612_399108,16:35:00,16:36:00,1474779,26,,0,
37150612_399108,16:40:00,16:40:00,1475125,27,,0,
37150612_399108,16:49:00,16:50:00,1475126,28,,0,
37150612_399108,16:57:00,16:57:00,1474720,29,,0,
37150612_399108,17:01:00,17:01:00,1474796,30,,0,
37150612_399108,17:06:00,17:06:00,1475148,31,,0,
37150612_399108,17:10:00,17:11:00,1475146,32,,0,
37150612_399108,17:16:00,17:17:00,1474818,33,,0,
37150612_399108,17:20:00,17:21:00,1474899,34,,0,
37150612_399108,17:24:00,17:24:00,1474900,35,,0,
37150612_399108,17:26:00,17:27:00,1474901,36,,0,
37150612_399108,17:29:00,17:30:00,1474902,37,,0,
37150612_399108,17:32:00,17:32:00,1474819,38,,0,
37150612_399108,17:38:00,17:38:00,1474651,39,,1,
37150613_399109,14:37:00,14:37:00,1475124,0,,0,
37150613_399109,14:40:00,14:41:00,1475123,1,,0,
37150613_399109,14:46:00,14:46:00,1475122,2,,0,
37150613_399109,14:53:00,14:54:00,1475156,3,,0,
37150613_399109,14:59:00,15:00:00,1475161,4,,0,
37150613_399109,15:02:00,15:02:00,1475157,5,,0,
37150613_399109,15:05:00,15:06:00,1475120,6,,0,
37150613_399109,15:08:00,15:08:00,1475158,7,,0,
37150613_399109,15:11:00,15:12:00,1475119,8,,0,
37150613_399109,15:16:00,15:16:00,1475159,9,,0,
37150613_399109,15:19:00,15:19:00,1475160,10,,0,
37150613_399109,15:24:00,15:24:00,1475118,11,,0,
37150613_399109,15:27:00,15:30:00,1474755,12,,0,
37150613_399109,15:35:00,15:35:00,1475154,13,,0,
37150613_399109,15:38:00,15:39:00,1474920,14,,0,
37150613_399109,15:41:00,15:42:00,1474756,15,,0,
37150613_399109,15:47:00,15:47:00,1475155,16,,0,
37150613_399109,15:50:00,15:50:00,1474757,17,,0,
37150613_399109,15:56:00,15:57:00,1474821,18,,0,
37150613_399109,16:02:00,16:02:00,1475151,19,,0,
37150613_399109,16:07:00,16:07:00,1475152,20,,0,
37150613_399109,16:10:00,16:10:00,1474759,21,,0,
37150613_399109,16:12:00,16:13:00,1475153,22,,0,
37150613_399109,16:19:00,16:19:00,1474760,23,,0,
37150613_399109,16:24:00,16:27:00,1475147,24,,0,
37150613_399109,16:30:00,16:31:00,1474780,25,,0,
37150613_399109,16:33:00,16:34:00,1474779,26,,0,
37150613_399109,16:38:00,16:39:00,1475125,27,,0,
37150613_399109,16:48:00,16:48:00,1475126,28,,0,
37150613_399109,16:55:00,16:56:00,1474720,29,,0,
37150613_399109,16:59:00,17:00:00,1474796,30,,0,
37150613_399109,17:04:00,17:05:00,1475148,31,,0,
37150613_399109,17:09:00,17:10:00,1475146,32,,0,
37150613_399109,17:15:00,17:16:00,1474818,33,,0,
37150613_399109,17:20:00,17:20:00,1474899,34,,0,
37150613_399109,17:23:00,17:24:00,1474900,35,,0,
37150613_399109,17:26:00,17:26:00,1474901,36,,0,
37150613_399109,17:29:00,17:29:00,1474902,37,,0,
37150613_399109,17:31:00,17:32:00,1474819,38,,0,
37150613_399109,17:38:00,17:38:00,1474679,39,,1,
37150614_399110,14:37:00,14:37:00,1475124,0,,0,
37150614_399110,14:40:00,14:41:00,1475123,1,,0,
37150614_399110,14:46:00,14:46:00,1475122,2,,0,
37150614_399110,14:53:00,14:54:00,1475156,3,,0,
37150614_399110,14:59:00,15:00:00,1475121,4,,0,
37150614_399110,15:02:00,15:02:00,1475157,5,,0,
37150614_399110,15:05:00,15:06:00,1475120,6,,0,
37150614_399110,15:08:00,15:08:00,1475158,7,,0,
37150614_399110,15:11:00,15:12:00,1475119,8,,0,
37150614_399110,15:16:00,15:16:00,1475159,9,,0,
37150614_399110,15:19:00,15:19:00,1475160,10,,0,
37150614_399110,15:24:00,15:24:00,1475118,11,,0,
37150614_399110,15:27:00,15:30:00,1474755,12,,0,
37150614_399110,15:35:00,15:35:00,1475154,13,,0,
37150614_399110,15:38:00,15:39:00,1474920,14,,0,
37150614_399110,15:41:00,15:42:00,1474756,15,,0,
37150614_399110,15:47:00,15:47:00,1475155,16,,0,
37150614_399110,15:50:00,15:50:00,1474757,17,,0,
37150614_399110,15:56:00,15:57:00,1474821,18,,0,
37150614_399110,16:02:00,16:02:00,1475151,19,,0,
37150614_399110,16:07:00,16:07:00,1475152,20,,0,
37150614_399110,16:10:00,16:10:00,1474759,21,,0,
37150614_399110,16:12:00,16:13:00,1475153,22,,0,
37150614_399110,16:19:00,16:19:00,1474760,23,,0,
37150614_399110,16:24:00,16:27:00,1475147,24,,0,
37150614_399110,16:30:00,16:31:00,1474780,25,,0,
37150614_399110,16:33:00,16:34:00,1474779,26,,0,
37150614_399110,16:38:00,16:39:00,1475125,27,,0,
37150614_399110,16:48:00,16:48:00,1475126,28,,0,
37150614_399110,16:55:00,16:56:00,1474720,29,,0,
37150614_399110,16:59:00,17:00:00,1474796,30,,0,
37150614_399110,17:04:00,17:05:00,1475148,31,,0,
37150614_399110,17:09:00,17:10:00,1475146,32,,0,
37150614_399110,17:15:00,17:16:00,1474818,33,,0,
37150614_399110,17:20:00,17:20:00,1474899,34,,0,
37150614_399110,17:23:00,17:24:00,1474900,35,,0,
37150614_399110,17:26:00,17:26:00,1474901,36,,0,
37150614_399110,17:29:00,17:29:00,1474902,37,,0,
37150614_399110,17:31:00,17:32:00,1474819,38,,0,
37150614_399110,17:38:00,17:38:00,1474679,39,,1,
37150615_399111,14:20:00,14:20:00,1536272,0,,0,
37150615_399111,14:23:00,14:24:00,2414701,1,,0,
37150615_399111,14:28:00,14:29:00,2414700,2,,0,
37150615_399111,14:36:00,14:37:00,1536314,3,,0,
37150615_399111,14:39:00,14:40:00,2414702,4,,0,
37150615_399111,14:44:00,14:45:00,2414699,5,,0,
37150615_399111,14:48:00,14:49:00,2414703,6,,0,
37150615_399111,14:54:00,14:55:00,2414698,7,,0,
37150615_399111,14:59:00,15:00:00,2414704,8,,0,
37150615_399111,15:02:00,15:03:00,2414705,9,,0,
37150615_399111,15:09:00,15:10:00,1845554,10,,0,
37150615_399111,15:20:00,15:30:00,1474755,11,,0,
37150615_399111,15:35:00,15:35:00,1475154,12,,0,
37150615_399111,15:38:00,15:39:00,1474920,13,,0,
37150615_399111,15:41:00,15:42:00,1474756,14,,0,
37150615_399111,15:47:00,15:47:00,1475155,15,,0,
37150615_399111,15:50:00,15:50:00,1474757,16,,0,
37150615_399111,15:56:00,15:57:00,1474821,17,,0,
37150615_399111,16:02:00,16:02:00,1475151,18,,0,
37150615_399111,16:07:00,16:07:00,1475152,19,,0,
37150615_399111,16:10:00,16:10:00,1474759,20,,0,
37150615_399111,16:12:00,16:13:00,1475153,21,,0,
37150615_399111,16:19:00,16:19:00,1474760,22,,0,
37150615_399111,16:24:00,16:27:00,1475147,23,,0,
37150615_399111,16:30:00,16:31:00,1474780,24,,0,
37150615_399111,16:33:00,16:34:00,1474779,25,,0,
37150615_399111,16:38:00,16:39:00,1475125,26,,0,
37150615_399111,16:48:00,16:48:00,1475126,27,,0,
37150615_399111,16:55:00,16:56:00,1474720,28,,0,
37150615_399111,16:59:00,17:00:00,1474796,29,,0,
37150615_399111,17:04:00,17:05:00,1475148,30,,0,
37150615_399111,17:09:00,17:10:00,1475146,31,,0,
37150615_399111,17:15:00,17:16:00,1474818,32,,0,
37150615_399111,17:20:00,17:20:00,1474899,33,,0,
37150615_399111,17:23:00,17:24:00,1474900,34,,0,
37150615_399111,17:26:00,17:26:00,1474901,35,,0,
37150615_399111,17:29:00,17:29:00,1474902,36,,0,
37150615_399111,17:31:00,17:32:00,1474819,37,,0,
37150615_399111,17:38:00,17:38:00,1474679,38,,1,
37150616_399112,14:20:00,14:20:00,1536272,0,,0,
37150616_399112,14:23:00,14:24:00,2414701,1,,0,
37150616_399112,14:28:00,14:29:00,2414700,2,,0,
37150616_399112,14:36:00,14:37:00,1536314,3,,0,
37150616_399112,14:39:00,14:40:00,2414702,4,,0,
37150616_399112,14:44:00,14:45:00,2414699,5,,0,
37150616_399112,14:48:00,14:49:00,2414703,6,,0,
37150616_399112,14:54:00,14:55:00,2414698,7,,0,
37150616_399112,14:59:00,15:00:00,2414704,8,,0,
37150616_399112,15:02:00,15:03:00,2414705,9,,0,
37150616_399112,15:09:00,15:10:00,1845554,10,,0,
37150616_399112,15:20:00,15:30:00,1474755,11,,0,
37150616_399112,15:35:00,15:35:00,1475154,12,,0,
37150616_399112,15:38:00,15:39:00,1474920,13,,0,
37150616_399112,15:41:00,15:42:00,1474756,14,,0,
37150616_399112,15:47:00,15:47:00,1475155,15,,0,
37150616_399112,15:50:00,15:50:00,1474757,16,,0,
37150616_399112,15:56:00,15:57:00,1474821,17,,0,
37150616_399112,16:02:00,16:02:00,1475151,18,,0,
37150616_399112,16:07:00,16:07:00,1475152,19,,0,
37150616_399112,16:10:00,16:10:00,1474759,20,,0,
37150616_399112,16:12:00,16:13:00,1475153,21,,0,
37150616_399112,16:19:00,16:19:00,1474760,22,,0,
37150616_399112,16:24:00,16:27:00,1475147,23,,0,
37150616_399112,16:30:00,16:31:00,1474780,24,,0,
37150616_399112,16:33:00,16:34:00,1474779,25,,0,
37150616_399112,16:38:00,16:39:00,1475125,26,,0,
37150616_399112,16:48:00,16:48:00,1475126,27,,0,
37150616_399112,16:55:00,16:56:00,1474720,28,,0,
37150616_399112,16:59:00,17:00:00,1474796,29,,0,
37150616_399112,17:04:00,17:05:00,1475148,30,,0,
37150616_399112,17:09:00,17:10:00,1475146,31,,0,
37150616_399112,17:15:00,17:16:00,1474818,32,,0,
37150616_399112,17:20:00,17:20:00,1474899,33,,0,
37150616_399112,17:23:00,17:24:00,1474900,34,,0,
37150616_399112,17:26:00,17:26:00,1474901,35,,0,
37150616_399112,17:29:00,17:29:00,1474902,36,,0,
37150616_399112,17:31:00,17:32:00,1474819,37,,0,
37150616_399112,17:38:00,17:38:00,1474679,38,,1,
37150617_399113,14:20:00,14:20:00,1536272,0,,0,
37150617_399113,14:23:00,14:24:00,2414701,1,,0,
37150617_399113,14:28:00,14:29:00,2414700,2,,0,
37150617_399113,14:36:00,14:37:00,1536314,3,,0,
37150617_399113,14:39:00,14:40:00,2414702,4,,0,
37150617_399113,14:44:00,14:45:00,2414699,5,,0,
37150617_399113,14:48:00,14:49:00,2414703,6,,0,
37150617_399113,14:54:00,14:55:00,2414698,7,,0,
37150617_399113,14:59:00,15:00:00,2414704,8,,0,
37150617_399113,15:02:00,15:03:00,2414705,9,,0,
37150617_399113,15:09:00,15:10:00,1845554,10,,0,
37150617_399113,15:20:00,15:30:00,1474755,11,,0,
37150617_399113,15:35:00,15:35:00,1475154,12,,0,
37150617_399113,15:38:00,15:39:00,1474920,13,,0,
37150617_399113,15:41:00,15:42:00,1474756,14,,0,
37150617_399113,15:47:00,15:47:00,1475155,15,,0,
37150617_399113,15:50:00,15:50:00,1474757,16,,0,
37150617_399113,15:56:00,15:57:00,1474821,17,,0,
37150617_399113,16:02:00,16:02:00,1475151,18,,0,
37150617_399113,16:07:00,16:07:00,1475152,19,,0,
37150617_399113,16:10:00,16:10:00,1474759,20,,0,
37150617_399113,16:12:00,16:13:00,1475153,21,,0,
37150617_399113,16:19:00,16:31:00,1474760,22,,0,
37150617_399113,16:35:00,16:36:00,1475147,23,,0,
37150617_399113,16:38:00,16:39:00,1474780,24,,0,
37150617_399113,16:41:00,16:42:00,1474779,25,,0,
37150617_399113,16:46:00,16:46:00,1475125,26,,0,
37150617_399113,16:55:00,16:55:00,1475126,27,,0,
37150617_399113,17:02:00,17:02:00,1474720,28,,0,
37150617_399113,17:06:00,17:06:00,1474796,29,,0,
37150617_399113,17:10:00,17:11:00,1475148,30,,0,
37150617_399113,17:15:00,17:16:00,1475146,31,,0,
37150617_399113,17:21:00,17:22:00,1474818,32,,0,
37150617_399113,17:25:00,17:26:00,1474899,33,,0,
37150617_399113,17:29:00,17:29:00,1474900,34,,0,
37150617_399113,17:31:00,17:32:00,1474901,35,,0,
37150617_399113,17:34:00,17:35:00,1474902,36,,0,
37150617_399113,17:36:00,17:37:00,1474819,37,,0,
37150617_399113,17:43:00,17:43:00,1474679,38,,1,
37150618_399114,14:20:00,14:20:00,1536272,0,,0,
37150618_399114,14:23:00,14:24:00,2414701,1,,0,
37150618_399114,14:28:00,14:29:00,2414700,2,,0,
37150618_399114,14:36:00,14:37:00,1536314,3,,0,
37150618_399114,14:39:00,14:40:00,2414702,4,,0,
37150618_399114,14:44:00,14:45:00,2414699,5,,0,
37150618_399114,14:48:00,14:49:00,2414703,6,,0,
37150618_399114,14:54:00,14:55:00,2414698,7,,0,
37150618_399114,14:59:00,15:00:00,2414704,8,,0,
37150618_399114,15:02:00,15:03:00,2414705,9,,0,
37150618_399114,15:09:00,15:10:00,1845554,10,,0,
37150618_399114,15:20:00,15:30:00,1474755,11,,0,
37150618_399114,15:35:00,15:35:00,1475154,12,,0,
37150618_399114,15:38:00,15:39:00,1474920,13,,0,
37150618_399114,15:41:00,15:42:00,1474756,14,,0,
37150618_399114,15:47:00,15:47:00,1475155,15,,0,
37150618_399114,15:50:00,15:50:00,1474757,16,,0,
37150618_399114,15:56:00,15:57:00,1474821,17,,0,
37150618_399114,16:02:00,16:02:00,1475151,18,,0,
37150618_399114,16:07:00,16:07:00,1475152,19,,0,
37150618_399114,16:10:00,16:10:00,1474759,20,,0,
37150618_399114,16:12:00,16:13:00,1475153,21,,0,
37150618_399114,16:19:00,16:31:00,1474760,22,,0,
37150618_399114,16:35:00,16:36:00,1475147,23,,0,
37150618_399114,16:38:00,16:39:00,1474780,24,,0,
37150618_399114,16:41:00,16:42:00,1474779,25,,0,
37150618_399114,16:46:00,16:46:00,1475125,26,,0,
37150618_399114,16:55:00,16:55:00,1475126,27,,0,
37150618_399114,17:02:00,17:02:00,1474720,28,,0,
37150618_399114,17:06:00,17:06:00,1474796,29,,0,
37150618_399114,17:10:00,17:11:00,1475148,30,,0,
37150618_399114,17:15:00,17:16:00,1475146,31,,0,
37150618_399114,17:21:00,17:22:00,1474818,32,,0,
37150618_399114,17:25:00,17:26:00,1474899,33,,0,
37150618_399114,17:29:00,17:29:00,1474900,34,,0,
37150618_399114,17:31:00,17:32:00,1474901,35,,0,
37150618_399114,17:34:00,17:35:00,1474902,36,,0,
37150618_399114,17:36:00,17:37:00,1474819,37,,0,
37150618_399114,17:43:00,17:43:00,1474679,38,,1,
37150619_399115,14:20:00,14:20:00,1536272,0,,0,
37150619_399115,14:23:00,14:24:00,2414701,1,,0,
37150619_399115,14:28:00,14:29:00,2414700,2,,0,
37150619_399115,14:36:00,14:37:00,1536314,3,,0,
37150619_399115,14:39:00,14:40:00,2414702,4,,0,
37150619_399115,14:44:00,14:45:00,2414699,5,,0,
37150619_399115,14:48:00,14:49:00,2414703,6,,0,
37150619_399115,14:54:00,14:55:00,2414698,7,,0,
37150619_399115,14:59:00,15:00:00,2414704,8,,0,
