service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
775_397877,1,1,1,1,1,1,1,20260308,20260613
776_397878,1,1,1,1,1,1,1,20260614,20261212
777_397879,1,1,1,1,1,0,0,20260225,20260306
778_397880,1,1,1,1,1,0,0,20260309,20260318
779_397881,1,1,1,1,1,0,0,20260319,20260612
780_397882,0,0,0,0,0,1,1,20260411,20260613
781_397883,1,1,1,1,1,0,0,20260615,20261211
782_397884,0,0,0,0,0,1,1,20260411,20260613
783_397885,1,1,1,1,1,0,0,20260309,20260612
78_397082,0,0,0,0,0,1,1,20260308,20260613
784_397886,0,0,0,0,0,1,1,20260411,20260613
785_397887,1,1,1,1,1,1,1,20260225,20260613
786_397888,1,1,1,1,1,1,1,20260614,20261212
787_397889,1,1,1,1,1,1,1,20260225,20260613
788_397890,1,1,1,1,1,1,1,20260614,20261212
789_397891,1,1,1,1,1,1,1,20260225,20260307
790_397892,1,1,1,1,1,1,1,20260308,20260613
791_397893,1,1,1,1,1,1,1,20260614,20261212
792_397894,1,1,1,1,1,1,1,20260225,20260307
793_397895,1,1,1,1,1,1,1,20260308,20260613
79_397083,1,1,1,1,1,1,1,20260614,20261212
794_397896,1,1,1,1,1,1,1,20260614,20261212
795_397897,0,0,0,0,0,1,1,20260225,20260307
796_397899,1,1,1,1,1,0,0,20260225,20260306
797_397900,1,1,1,1,1,1,1,20260308,20260528
798_397901,1,1,1,1,1,1,1,20260529,20260613
799_397902,1,1,1,1,1,1,1,20260614,20261212
800_397905,1,1,1,1,1,1,1,20260225,20260307
801_397906,1,1,1,1,1,1,1,20260308,20260613
802_397907,1,1,1,1,1,1,1,20260614,20261212
803_397908,0,0,0,0,0,1,1,20260411,20260613
80_397084,1,1,1,1,1,1,1,20260225,20260307
804_397909,0,0,0,0,0,1,1,20260411,20260613
805_397910,1,1,1,1,1,1,1,20260407,20260613
806_397911,1,1,1,1,1,0,0,20260225,20260306
807_397912,1,1,1,1,1,0,0,20260309,20260403
808_397913,1,1,1,1,1,0,0,20260407,20260417
809_397914,1,1,1,1,1,0,0,20260420,20260515
810_397915,1,1,1,1,1,0,0,20260518,20260612
811_397916,1,1,1,1,1,1,1,20260225,20260307
812_397917,1,1,1,1,1,1,1,20260308,20260613
813_397918,1,1,1,1,1,1,1,20260614,20261212
81_397085,0,0,0,0,0,1,1,20260308,20260613
814_397919,1,1,1,1,1,1,1,20260225,20260613
815_397920,1,1,1,1,1,1,1,20260614,20261212
816_397921,1,1,1,1,1,1,1,20260407,20260613
817_397922,1,1,1,1,1,0,0,20260615,20261211
818_397923,0,0,0,0,0,1,1,20260225,20260307
819_397924,1,1,1,1,1,0,0,20260225,20260306
820_397925,1,1,1,1,1,1,1,20260308,20260415
821_397926,1,1,1,1,1,0,0,20260416,20260611
822_397927,0,0,0,0,0,1,1,20260418,20260607
823_397928,1,1,1,1,1,1,1,20260612,20260613
82_397086,1,1,1,1,1,1,1,20260614,20261028
824_397929,1,1,1,1,1,1,1,20260614,20261212
825_397930,1,1,1,1,1,0,0,20260225,20260306
826_397931,1,1,1,1,1,0,0,20260309,20260612
827_397932,1,1,1,1,1,0,0,20260615,20261211
828_397933,0,0,0,0,0,1,1,20260225,20260307
829_397934,0,0,0,0,0,1,1,20260308,20260412
830_397935,0,0,0,0,0,1,1,20260418,20260607
831_397936,1,1,1,1,1,1,1,20260613,20260613
832_397937,0,0,0,0,0,1,1,20260614,20261212
833_397938,1,1,1,1,1,1,1,20260225,20260307
83_397087,1,1,1,1,1,1,1,20260225,20260307
834_397940,1,1,1,1,1,1,1,20260308,20260415
835_397941,1,1,1,1,1,1,1,20260416,20260611
836_397942,1,1,1,1,1,1,1,20260612,20260613
837_397943,1,1,1,1,1,1,1,20260614,20261212
838_397944,1,1,1,1,1,1,1,20260225,20260307
839_397945,1,1,1,1,1,1,1,20260308,20260415
8_397002,1,1,1,1,1,0,0,20260615,20260626
840_397946,1,1,1,1,1,1,1,20260416,20260611
841_397947,1,1,1,1,1,1,1,20260612,20260613
842_397948,1,1,1,1,1,1,1,20260614,20261212
843_397949,0,0,0,0,0,1,1,20260225,20260307
84_397089,0,0,0,0,0,1,1,20260308,20260613
844_397950,0,0,0,0,0,1,1,20260308,20260412
845_397951,0,0,0,0,0,1,1,20260418,20260607
846_397952,1,1,1,1,1,1,1,20260613,20260613
847_397953,0,0,0,0,0,1,1,20260614,20261212
848_397954,1,1,1,1,1,1,1,20260225,20260307
849_397956,1,1,1,1,1,1,1,20260308,20260613
850_397957,1,1,1,1,1,1,1,20260614,20261212
851_397959,1,1,1,1,1,1,1,20260225,20260307
852_397960,1,1,1,1,1,1,1,20260308,20260613
853_397961,1,1,1,1,1,1,1,20260614,20261212
85_397090,1,1,1,1,1,1,1,20260614,20261028
854_397962,0,0,0,0,0,1,1,20260225,20260307
855_397963,1,1,1,1,1,0,0,20260225,20260306
856_397964,0,0,0,0,0,1,1,20260308,20260613
857_397965,1,1,1,1,1,0,0,20260309,20260612
858_397966,1,1,1,1,1,1,1,20260614,20261212
859_397968,1,1,1,1,1,0,0,20260225,20260306
860_397969,1,1,1,1,1,0,0,20260309,20260612
861_397970,1,1,1,1,1,0,0,20260615,20261211
862_397971,1,1,1,1,1,1,1,20260225,20260307
863_397972,1,1,1,1,1,1,1,20260308,20260321
86_397091,1,1,1,1,1,1,1,20260225,20260307
864_397973,1,1,1,1,1,1,1,20260322,20260613
865_397974,1,1,1,1,1,1,1,20260614,20261212
866_397975,1,1,1,1,1,0,0,20260225,20260306
867_397976,1,1,1,1,1,0,0,20260309,20260320
868_397977,1,1,1,1,1,0,0,20260323,20260612
869_397978,1,1,1,1,1,0,0,20260615,20261211
870_397979,1,1,1,1,1,1,1,20260225,20260307
871_397980,1,1,1,1,1,1,1,20260308,20260613
872_397981,1,1,1,1,1,1,1,20260614,20261212
873_397982,0,0,0,0,0,1,1,20260225,20260307
87_397092,1,1,1,1,1,1,1,20260308,20260613
874_397983,1,1,1,1,1,0,0,20260225,20260306
875_397984,0,0,0,0,0,1,1,20260308,20260329
876_397985,1,1,1,1,1,0,0,20260309,20260403
877_397986,0,0,0,0,0,1,1,20260404,20260412
878_397987,1,1,1,1,1,0,0,20260407,20260417
879_397988,0,0,0,0,0,1,1,20260418,20260510
880_397989,1,1,1,1,1,0,0,20260420,20260520
881_397990,0,0,0,0,0,1,1,20260516,20260613
882_397991,1,1,1,1,1,0,0,20260521,20260612
883_397992,0,0,0,0,0,1,1,20260614,20261212
88_397093,1,1,1,1,1,1,1,20260614,20261212
884_397993,1,1,1,1,1,0,0,20260615,20261211
885_397994,1,1,1,1,1,0,0,20260225,20260306
886_397995,1,1,1,1,1,0,0,20260309,20260403
887_397996,1,1,1,1,1,0,0,20260407,20260417
888_397997,1,1,1,1,1,0,0,20260420,20260612
889_397998,1,1,1,1,1,0,0,20260615,20261211
890_398005,0,0,0,0,0,1,1,20260225,20260307
891_398006,0,0,0,0,0,1,1,20260308,20260613
892_398007,1,1,1,1,1,0,0,20260225,20260306
893_398008,1,1,1,1,1,0,0,20260309,20260612
89_397094,1,1,1,1,1,1,1,20260225,20260307
894_398009,1,1,1,1,1,0,0,20260615,20261211
895_398010,1,1,1,1,1,1,1,20260225,20260307
896_398015,1,1,1,1,1,1,1,20260308,20260613
897_398016,1,1,1,1,1,1,1,20260404,20260406
898_398017,1,1,1,1,1,1,1,20260614,20261212
899_398018,1,1,1,1,1,1,1,20260225,20260307
900_398019,1,1,1,1,1,1,1,20260308,20260613
901_398020,1,1,1,1,1,1,1,20260313,20260316
902_398021,1,1,1,1,1,1,1,20260614,20261212
903_398028,0,0,0,0,0,1,1,20260225,20260307
90_397096,1,1,1,1,1,1,1,20260308,20260613
904_398029,0,0,0,0,0,1,1,20260308,20260613
905_398030,0,0,0,0,0,1,1,20260225,20260307
906_398031,0,0,0,0,0,1,1,20260308,20260613
907_398032,0,0,0,0,0,1,1,20260614,20261212
908_398033,1,1,1,1,1,1,1,20260225,20260307
909_398034,1,1,1,1,1,1,1,20260308,20260613
910_398035,1,1,1,1,1,1,1,20260614,20261212
911_398036,1,1,1,1,1,0,0,20260225,20260306
912_398038,1,1,1,1,1,0,0,20260309,20260612
913_398039,1,1,1,1,1,0,0,20260615,20261211
91_397097,1,1,1,1,1,1,1,20260614,20261212
914_398040,1,1,1,1,1,1,1,20260225,20260307
915_398041,1,1,1,1,1,1,1,20260308,20260613
916_398042,1,1,1,1,1,1,1,20260614,20261212
917_398043,0,0,0,0,0,1,1,20260225,20260307
918_398044,1,1,1,1,1,0,0,20260225,20260306
919_398045,0,0,0,0,0,1,1,20260308,20260613
920_398046,1,1,1,1,1,0,0,20260309,20260612
921_398047,0,0,0,0,0,1,1,20260614,20261212
922_398048,1,1,1,1,1,0,0,20260615,20261211
923_398049,1,1,1,1,1,0,0,20260225,20260306
92_397098,1,1,1,1,1,1,1,20260225,20260307
924_398050,1,1,1,1,1,0,0,20260309,20260612
925_398051,1,1,1,1,1,0,0,20260615,20261211
926_398052,0,0,0,0,0,1,1,20260225,20260307
927_398053,0,0,0,0,0,1,1,20260308,20260613
928_398054,0,0,0,0,0,1,1,20260614,20261212
929_398055,0,0,0,0,0,1,1,20260225,20260307
930_398056,1,1,1,1,1,0,0,20260225,20260306
931_398057,0,0,0,0,0,1,1,20260308,20260613
932_398058,1,1,1,1,1,0,0,20260309,20260612
933_398059,0,0,0,0,0,1,1,20260614,20261212
93_397099,0,0,0,0,0,1,1,20260308,20260613
934_398060,1,1,1,1,1,0,0,20260615,20261211
935_398061,1,1,1,1,1,1,1,20260225,20260307
936_398062,1,1,1,1,1,1,1,20260308,20260613
937_398063,1,1,1,1,1,1,1,20260614,20261212
938_398064,1,1,1,1,1,1,1,20261017,20261017
939_398065,0,0,0,0,0,1,1,20260225,20260307
9_397003,1,1,1,1,1,0,0,20260901,20261211
940_398066,1,1,1,1,1,1,1,20261212,20261212
941_398067,0,0,0,0,0,1,1,20260225,20260307
942_398068,1,1,1,1,1,0,0,20260225,20260306
943_398069,0,0,0,0,0,1,1,20260225,20260307
94_397100,1,1,1,1,1,1,1,20260614,20261028
944_398070,1,1,1,1,1,1,1,20260614,20261212
945_398071,1,1,1,1,1,0,0,20260225,20260306
946_398072,1,1,1,1,1,0,0,20260225,20260306
947_398073,1,1,1,1,1,0,0,20260225,20260306
948_398074,1,1,1,1,1,0,0,20260225,20260306
949_398075,0,0,0,0,0,1,1,20260614,20261212
950_398076,0,0,0,0,0,1,1,20260308,20260613
951_398077,1,1,1,1,1,0,0,20260225,20260306
952_398078,1,1,1,1,1,0,0,20260225,20260306
953_398079,1,1,1,1,0,0,1,20260225,20260305
95_397101,1,1,1,1,1,1,1,20260225,20260307
954_398080,1,1,1,1,1,0,0,20260225,20260306
955_398081,1,1,1,1,1,1,1,20260225,20260307
956_398082,1,1,1,1,1,1,1,20260225,20260307
957_398083,0,0,0,0,0,1,1,20260225,20260307
958_398084,1,1,1,1,1,0,0,20260225,20260306
959_398086,0,0,0,0,0,1,1,20260308,20260613
960_398087,1,1,1,1,1,0,0,20260309,20260612
961_398088,0,0,0,0,0,1,1,20260614,20261212
962_398089,1,1,1,1,1,0,0,20260615,20261211
963_398090,0,0,0,0,0,1,1,20260225,20260307
96_397103,0,0,0,0,0,1,1,20260308,20260613
964_398091,1,1,1,1,1,0,0,20260225,20260306
965_398092,0,0,0,0,0,1,1,20260308,20260613
966_398093,1,1,1,1,1,0,0,20260309,20260612
967_398094,0,0,0,0,0,1,1,20260614,20261212
968_398095,1,1,1,1,1,0,0,20260615,20261211
969_398096,1,1,1,1,1,0,0,20260225,20260306
970_398097,1,1,1,1,1,1,1,20260614,20261212
971_398098,1,1,1,1,1,0,0,20260225,20260306
972_398099,1,1,1,1,1,1,1,20260225,20260307
973_398100,1,1,1,1,1,1,1,20260225,20260307
97_397104,1,1,1,1,1,1,1,20260614,20261028
974_398102,1,1,1,1,1,1,1,20260308,20260613
975_398103,1,1,1,1,1,1,1,20260614,20261212
976_398104,1,1,1,1,1,1,1,20260225,20260307
977_398106,1,1,1,1,1,1,1,20260308,20260613
978_398107,1,1,1,1,1,1,1,20260614,20261212
979_398108,1,1,1,1,1,0,0,20260225,20260306
980_398109,1,1,1,1,0,0,1,20260308,20260611
981_398110,1,1,1,1,1,1,1,20260225,20260307
982_398111,1,1,1,1,1,0,0,20260225,20260306
983_398112,1,1,1,1,1,0,0,20260225,20260306
98_397106,1,1,1,1,1,1,1,20260418,20260418
984_398113,1,1,1,1,1,1,1,20260225,20260307
985_398114,1,1,1,1,1,0,0,20260309,20260612
986_398115,1,1,1,1,1,0,0,20260309,20260612
987_398116,1,1,1,1,1,1,1,20260225,20260307
988_398117,1,1,1,1,1,0,0,20260225,20260306
989_398118,1,1,1,1,1,0,0,20260309,20260612
990_398119,1,1,1,1,1,1,1,20260225,20260307
991_398120,1,1,1,1,1,0,0,20260309,20260612
992_398121,1,1,1,1,1,0,0,20260309,20260612
993_398122,1,1,1,1,1,0,0,20260225,20260306
99_397107,1,1,1,1,1,1,1,20260516,20260516
994_398123,1,1,1,1,1,0,0,20260225,20260306
995_398124,1,1,1,1,1,0,0,20260309,20260612
996_398125,1,1,1,1,1,1,1,20260225,20260307
997_398126,1,1,1,1,1,1,1,20260407,20260613
998_398127,1,1,1,1,1,1,1,20260225,20260307
999_398128,1,1,1,1,1,0,0,20260309,20260612
